Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us_desti_principal,Concepte,Nombre
2019,1,Ciutat Vella,1,el Raval,1,Habitatge,Nombre,819
2019,1,Ciutat Vella,1,el Raval,1,Aparcaments,Nombre,98
2019,1,Ciutat Vella,1,el Raval,1,Comerç,Nombre,50
2019,1,Ciutat Vella,1,el Raval,1,Magatzem,Nombre,30
2019,1,Ciutat Vella,1,el Raval,1,Oficina,Nombre,157
2019,1,Ciutat Vella,1,el Raval,1,Hotel,Nombre,28
2019,1,Ciutat Vella,1,el Raval,1,Ensenyament,Nombre,21
2019,1,Ciutat Vella,1,el Raval,1,Sanitat,Nombre,5
2019,1,Ciutat Vella,1,el Raval,1,Religiós,Nombre,1
2019,1,Ciutat Vella,1,el Raval,1,Adm.Pública,Nombre,15
2019,1,Ciutat Vella,1,el Raval,1,Espectacles,Nombre,2
2019,1,Ciutat Vella,1,el Raval,2,Habitatge,Nombre,700
2019,1,Ciutat Vella,1,el Raval,2,Aparcaments,Nombre,54
2019,1,Ciutat Vella,1,el Raval,2,Comerç,Nombre,60
2019,1,Ciutat Vella,1,el Raval,2,Magatzem,Nombre,57
2019,1,Ciutat Vella,1,el Raval,2,Oficina,Nombre,10
2019,1,Ciutat Vella,1,el Raval,2,Hotel,Nombre,94
2019,1,Ciutat Vella,1,el Raval,2,Ensenyament,Nombre,17
2019,1,Ciutat Vella,1,el Raval,2,Esportiu,Nombre,1
2019,1,Ciutat Vella,1,el Raval,2,Espectacles,Nombre,12
2019,1,Ciutat Vella,1,el Raval,3,Habitatge,Nombre,1331
2019,1,Ciutat Vella,1,el Raval,3,Aparcaments,Nombre,222
2019,1,Ciutat Vella,1,el Raval,3,Comerç,Nombre,132
2019,1,Ciutat Vella,1,el Raval,3,Magatzem,Nombre,58
2019,1,Ciutat Vella,1,el Raval,3,Oficina,Nombre,17
2019,1,Ciutat Vella,1,el Raval,3,Hotel,Nombre,41
2019,1,Ciutat Vella,1,el Raval,3,Ensenyament,Nombre,3
2019,1,Ciutat Vella,1,el Raval,3,Sanitat,Nombre,10
2019,1,Ciutat Vella,1,el Raval,3,Esportiu,Nombre,1
2019,1,Ciutat Vella,1,el Raval,3,Espectacles,Nombre,1
2019,1,Ciutat Vella,1,el Raval,3,Altres,Nombre,2
2019,1,Ciutat Vella,1,el Raval,4,Habitatge,Nombre,1461
2019,1,Ciutat Vella,1,el Raval,4,Aparcaments,Nombre,551
2019,1,Ciutat Vella,1,el Raval,4,Comerç,Nombre,98
2019,1,Ciutat Vella,1,el Raval,4,Magatzem,Nombre,81
2019,1,Ciutat Vella,1,el Raval,4,Oficina,Nombre,29
2019,1,Ciutat Vella,1,el Raval,4,Hotel,Nombre,66
2019,1,Ciutat Vella,1,el Raval,4,Ensenyament,Nombre,17
2019,1,Ciutat Vella,1,el Raval,4,Esportiu,Nombre,9
2019,1,Ciutat Vella,1,el Raval,4,Religiós,Nombre,3
2019,1,Ciutat Vella,1,el Raval,4,Adm.Pública,Nombre,8
2019,1,Ciutat Vella,1,el Raval,4,Espectacles,Nombre,14
2019,1,Ciutat Vella,1,el Raval,5,Habitatge,Nombre,1244
2019,1,Ciutat Vella,1,el Raval,5,Aparcaments,Nombre,264
2019,1,Ciutat Vella,1,el Raval,5,Comerç,Nombre,187
2019,1,Ciutat Vella,1,el Raval,5,Magatzem,Nombre,86
2019,1,Ciutat Vella,1,el Raval,5,Oficina,Nombre,16
2019,1,Ciutat Vella,1,el Raval,5,Hotel,Nombre,178
2019,1,Ciutat Vella,1,el Raval,5,Adm.Pública,Nombre,5
2019,1,Ciutat Vella,1,el Raval,5,Espectacles,Nombre,30
2019,1,Ciutat Vella,1,el Raval,5,Altres,Nombre,1
2019,1,Ciutat Vella,1,el Raval,6,Habitatge,Nombre,909
2019,1,Ciutat Vella,1,el Raval,6,Aparcaments,Nombre,192
2019,1,Ciutat Vella,1,el Raval,6,Comerç,Nombre,79
2019,1,Ciutat Vella,1,el Raval,6,Magatzem,Nombre,37
2019,1,Ciutat Vella,1,el Raval,6,Oficina,Nombre,5
2019,1,Ciutat Vella,1,el Raval,6,Hotel,Nombre,128
2019,1,Ciutat Vella,1,el Raval,6,Sanitat,Nombre,6
2019,1,Ciutat Vella,1,el Raval,6,Religiós,Nombre,17
2019,1,Ciutat Vella,1,el Raval,6,Espectacles,Nombre,4
2019,1,Ciutat Vella,1,el Raval,7,Habitatge,Nombre,887
2019,1,Ciutat Vella,1,el Raval,7,Aparcaments,Nombre,415
2019,1,Ciutat Vella,1,el Raval,7,Comerç,Nombre,84
2019,1,Ciutat Vella,1,el Raval,7,Magatzem,Nombre,129
2019,1,Ciutat Vella,1,el Raval,7,Oficina,Nombre,13
2019,1,Ciutat Vella,1,el Raval,7,Hotel,Nombre,37
2019,1,Ciutat Vella,1,el Raval,7,Esportiu,Nombre,1
2019,1,Ciutat Vella,1,el Raval,7,Espectacles,Nombre,9
2019,1,Ciutat Vella,1,el Raval,8,Habitatge,Nombre,1258
2019,1,Ciutat Vella,1,el Raval,8,Aparcaments,Nombre,164
2019,1,Ciutat Vella,1,el Raval,8,Comerç,Nombre,62
2019,1,Ciutat Vella,1,el Raval,8,Magatzem,Nombre,32
2019,1,Ciutat Vella,1,el Raval,8,Hotel,Nombre,10
2019,1,Ciutat Vella,1,el Raval,8,Indústria,Nombre,3
2019,1,Ciutat Vella,1,el Raval,8,Sanitat,Nombre,2
2019,1,Ciutat Vella,1,el Raval,9,Habitatge,Nombre,1015
2019,1,Ciutat Vella,1,el Raval,9,Aparcaments,Nombre,290
2019,1,Ciutat Vella,1,el Raval,9,Comerç,Nombre,87
2019,1,Ciutat Vella,1,el Raval,9,Magatzem,Nombre,47
2019,1,Ciutat Vella,1,el Raval,9,Oficina,Nombre,92
2019,1,Ciutat Vella,1,el Raval,9,Hotel,Nombre,1
2019,1,Ciutat Vella,1,el Raval,9,Ensenyament,Nombre,9
2019,1,Ciutat Vella,1,el Raval,9,Esportiu,Nombre,4
2019,1,Ciutat Vella,1,el Raval,9,Sòl sense edificar,Nombre,1
2019,1,Ciutat Vella,1,el Raval,10,Habitatge,Nombre,965
2019,1,Ciutat Vella,1,el Raval,10,Aparcaments,Nombre,342
2019,1,Ciutat Vella,1,el Raval,10,Comerç,Nombre,79
2019,1,Ciutat Vella,1,el Raval,10,Magatzem,Nombre,141
2019,1,Ciutat Vella,1,el Raval,10,Oficina,Nombre,14
2019,1,Ciutat Vella,1,el Raval,10,Hotel,Nombre,15
2019,1,Ciutat Vella,1,el Raval,10,Indústria,Nombre,6
2019,1,Ciutat Vella,1,el Raval,10,Esportiu,Nombre,1
2019,1,Ciutat Vella,1,el Raval,11,Habitatge,Nombre,1545
2019,1,Ciutat Vella,1,el Raval,11,Aparcaments,Nombre,34
2019,1,Ciutat Vella,1,el Raval,11,Comerç,Nombre,110
2019,1,Ciutat Vella,1,el Raval,11,Magatzem,Nombre,49
2019,1,Ciutat Vella,1,el Raval,11,Oficina,Nombre,12
2019,1,Ciutat Vella,1,el Raval,11,Hotel,Nombre,29
2019,1,Ciutat Vella,1,el Raval,11,Ensenyament,Nombre,29
2019,1,Ciutat Vella,1,el Raval,11,Indústria,Nombre,1
2019,1,Ciutat Vella,1,el Raval,11,Esportiu,Nombre,9
2019,1,Ciutat Vella,1,el Raval,11,Religiós,Nombre,6
2019,1,Ciutat Vella,1,el Raval,11,Espectacles,Nombre,2
2019,1,Ciutat Vella,1,el Raval,12,Habitatge,Nombre,1060
2019,1,Ciutat Vella,1,el Raval,12,Aparcaments,Nombre,89
2019,1,Ciutat Vella,1,el Raval,12,Comerç,Nombre,67
2019,1,Ciutat Vella,1,el Raval,12,Magatzem,Nombre,13
2019,1,Ciutat Vella,1,el Raval,12,Oficina,Nombre,49
2019,1,Ciutat Vella,1,el Raval,12,Ensenyament,Nombre,11
2019,1,Ciutat Vella,1,el Raval,12,Indústria,Nombre,2
2019,1,Ciutat Vella,1,el Raval,12,Religiós,Nombre,6
2019,1,Ciutat Vella,1,el Raval,13,Habitatge,Nombre,621
2019,1,Ciutat Vella,1,el Raval,13,Aparcaments,Nombre,96
2019,1,Ciutat Vella,1,el Raval,13,Comerç,Nombre,37
2019,1,Ciutat Vella,1,el Raval,13,Magatzem,Nombre,20
2019,1,Ciutat Vella,1,el Raval,13,Hotel,Nombre,3
2019,1,Ciutat Vella,1,el Raval,14,Habitatge,Nombre,817
2019,1,Ciutat Vella,1,el Raval,14,Aparcaments,Nombre,43
2019,1,Ciutat Vella,1,el Raval,14,Comerç,Nombre,55
2019,1,Ciutat Vella,1,el Raval,14,Magatzem,Nombre,23
2019,1,Ciutat Vella,1,el Raval,14,Hotel,Nombre,2
2019,1,Ciutat Vella,1,el Raval,15,Habitatge,Nombre,1090
2019,1,Ciutat Vella,1,el Raval,15,Aparcaments,Nombre,258
2019,1,Ciutat Vella,1,el Raval,15,Comerç,Nombre,39
2019,1,Ciutat Vella,1,el Raval,15,Magatzem,Nombre,29
2019,1,Ciutat Vella,1,el Raval,15,Oficina,Nombre,17
2019,1,Ciutat Vella,1,el Raval,15,Hotel,Nombre,43
2019,1,Ciutat Vella,1,el Raval,16,Habitatge,Nombre,1048
2019,1,Ciutat Vella,1,el Raval,16,Aparcaments,Nombre,6
2019,1,Ciutat Vella,1,el Raval,16,Comerç,Nombre,71
2019,1,Ciutat Vella,1,el Raval,16,Magatzem,Nombre,43
2019,1,Ciutat Vella,1,el Raval,16,Oficina,Nombre,25
2019,1,Ciutat Vella,1,el Raval,16,Hotel,Nombre,34
2019,1,Ciutat Vella,1,el Raval,16,Espectacles,Nombre,2
2019,1,Ciutat Vella,1,el Raval,17,Habitatge,Nombre,1186
2019,1,Ciutat Vella,1,el Raval,17,Comerç,Nombre,43
2019,1,Ciutat Vella,1,el Raval,17,Magatzem,Nombre,21
2019,1,Ciutat Vella,1,el Raval,17,Oficina,Nombre,3
2019,1,Ciutat Vella,1,el Raval,17,Hotel,Nombre,1
2019,1,Ciutat Vella,1,el Raval,18,Habitatge,Nombre,685
2019,1,Ciutat Vella,1,el Raval,18,Aparcaments,Nombre,90
2019,1,Ciutat Vella,1,el Raval,18,Comerç,Nombre,87
2019,1,Ciutat Vella,1,el Raval,18,Magatzem,Nombre,32
2019,1,Ciutat Vella,1,el Raval,18,Oficina,Nombre,2
2019,1,Ciutat Vella,1,el Raval,18,Hotel,Nombre,25
2019,1,Ciutat Vella,1,el Raval,18,Ensenyament,Nombre,33
2019,1,Ciutat Vella,1,el Raval,18,Religiós,Nombre,4
2019,1,Ciutat Vella,1,el Raval,18,Adm.Pública,Nombre,5
2019,1,Ciutat Vella,1,el Raval,19,Habitatge,Nombre,1577
2019,1,Ciutat Vella,1,el Raval,19,Aparcaments,Nombre,81
2019,1,Ciutat Vella,1,el Raval,19,Comerç,Nombre,1146
2019,1,Ciutat Vella,1,el Raval,19,Magatzem,Nombre,79
2019,1,Ciutat Vella,1,el Raval,19,Oficina,Nombre,18
2019,1,Ciutat Vella,1,el Raval,19,Hotel,Nombre,84
2019,1,Ciutat Vella,1,el Raval,19,Ensenyament,Nombre,35
2019,1,Ciutat Vella,1,el Raval,19,Religiós,Nombre,3
2019,1,Ciutat Vella,1,el Raval,20,Habitatge,Nombre,1325
2019,1,Ciutat Vella,1,el Raval,20,Aparcaments,Nombre,151
2019,1,Ciutat Vella,1,el Raval,20,Comerç,Nombre,148
2019,1,Ciutat Vella,1,el Raval,20,Magatzem,Nombre,114
2019,1,Ciutat Vella,1,el Raval,20,Oficina,Nombre,55
2019,1,Ciutat Vella,1,el Raval,20,Hotel,Nombre,116
2019,1,Ciutat Vella,1,el Raval,20,Ensenyament,Nombre,49
2019,1,Ciutat Vella,1,el Raval,20,Sanitat,Nombre,13
2019,1,Ciutat Vella,1,el Raval,20,Esportiu,Nombre,2
2019,1,Ciutat Vella,1,el Raval,20,Religiós,Nombre,22
2019,1,Ciutat Vella,1,el Raval,20,Adm.Pública,Nombre,11
2019,1,Ciutat Vella,1,el Raval,20,Espectacles,Nombre,6
2019,1,Ciutat Vella,1,el Raval,21,Habitatge,Nombre,1569
2019,1,Ciutat Vella,1,el Raval,21,Aparcaments,Nombre,405
2019,1,Ciutat Vella,1,el Raval,21,Comerç,Nombre,209
2019,1,Ciutat Vella,1,el Raval,21,Magatzem,Nombre,83
2019,1,Ciutat Vella,1,el Raval,21,Oficina,Nombre,314
2019,1,Ciutat Vella,1,el Raval,21,Hotel,Nombre,150
2019,1,Ciutat Vella,1,el Raval,21,Ensenyament,Nombre,24
2019,1,Ciutat Vella,1,el Raval,21,Sanitat,Nombre,7
2019,1,Ciutat Vella,1,el Raval,21,Religiós,Nombre,6
2019,1,Ciutat Vella,1,el Raval,21,Adm.Pública,Nombre,5
2019,1,Ciutat Vella,1,el Raval,21,Espectacles,Nombre,2
2019,1,Ciutat Vella,2,el Gòtic,22,Habitatge,Nombre,883
2019,1,Ciutat Vella,2,el Gòtic,22,Aparcaments,Nombre,32
2019,1,Ciutat Vella,2,el Gòtic,22,Comerç,Nombre,280
2019,1,Ciutat Vella,2,el Gòtic,22,Magatzem,Nombre,123
2019,1,Ciutat Vella,2,el Gòtic,22,Oficina,Nombre,151
2019,1,Ciutat Vella,2,el Gòtic,22,Hotel,Nombre,180
2019,1,Ciutat Vella,2,el Gòtic,22,Ensenyament,Nombre,29
2019,1,Ciutat Vella,2,el Gòtic,22,Religiós,Nombre,1
2019,1,Ciutat Vella,2,el Gòtic,22,Adm.Pública,Nombre,14
2019,1,Ciutat Vella,2,el Gòtic,22,Espectacles,Nombre,4
2019,1,Ciutat Vella,2,el Gòtic,22,Altres,Nombre,1
2019,1,Ciutat Vella,2,el Gòtic,23,Habitatge,Nombre,1560
2019,1,Ciutat Vella,2,el Gòtic,23,Aparcaments,Nombre,192
2019,1,Ciutat Vella,2,el Gòtic,23,Comerç,Nombre,235
2019,1,Ciutat Vella,2,el Gòtic,23,Magatzem,Nombre,116
2019,1,Ciutat Vella,2,el Gòtic,23,Oficina,Nombre,320
2019,1,Ciutat Vella,2,el Gòtic,23,Hotel,Nombre,130
2019,1,Ciutat Vella,2,el Gòtic,23,Ensenyament,Nombre,13
2019,1,Ciutat Vella,2,el Gòtic,23,Esportiu,Nombre,3
2019,1,Ciutat Vella,2,el Gòtic,23,Religiós,Nombre,5
2019,1,Ciutat Vella,2,el Gòtic,23,Adm.Pública,Nombre,36
2019,1,Ciutat Vella,2,el Gòtic,23,Espectacles,Nombre,3
2019,1,Ciutat Vella,2,el Gòtic,25,Habitatge,Nombre,1096
2019,1,Ciutat Vella,2,el Gòtic,25,Aparcaments,Nombre,37
2019,1,Ciutat Vella,2,el Gòtic,25,Comerç,Nombre,216
2019,1,Ciutat Vella,2,el Gòtic,25,Magatzem,Nombre,67
2019,1,Ciutat Vella,2,el Gòtic,25,Oficina,Nombre,49
2019,1,Ciutat Vella,2,el Gòtic,25,Hotel,Nombre,62
2019,1,Ciutat Vella,2,el Gòtic,25,Ensenyament,Nombre,84
2019,1,Ciutat Vella,2,el Gòtic,25,Sanitat,Nombre,4
2019,1,Ciutat Vella,2,el Gòtic,25,Religiós,Nombre,26
2019,1,Ciutat Vella,2,el Gòtic,25,Adm.Pública,Nombre,10
2019,1,Ciutat Vella,2,el Gòtic,26,Habitatge,Nombre,1072
2019,1,Ciutat Vella,2,el Gòtic,26,Aparcaments,Nombre,5
2019,1,Ciutat Vella,2,el Gòtic,26,Comerç,Nombre,173
2019,1,Ciutat Vella,2,el Gòtic,26,Magatzem,Nombre,165
2019,1,Ciutat Vella,2,el Gòtic,26,Oficina,Nombre,139
2019,1,Ciutat Vella,2,el Gòtic,26,Hotel,Nombre,89
2019,1,Ciutat Vella,2,el Gòtic,26,Ensenyament,Nombre,45
2019,1,Ciutat Vella,2,el Gòtic,26,Sanitat,Nombre,6
2019,1,Ciutat Vella,2,el Gòtic,26,Religiós,Nombre,15
2019,1,Ciutat Vella,2,el Gòtic,26,Adm.Pública,Nombre,15
2019,1,Ciutat Vella,2,el Gòtic,27,Habitatge,Nombre,1032
2019,1,Ciutat Vella,2,el Gòtic,27,Aparcaments,Nombre,6
2019,1,Ciutat Vella,2,el Gòtic,27,Comerç,Nombre,149
2019,1,Ciutat Vella,2,el Gòtic,27,Magatzem,Nombre,85
2019,1,Ciutat Vella,2,el Gòtic,27,Oficina,Nombre,48
2019,1,Ciutat Vella,2,el Gòtic,27,Hotel,Nombre,103
2019,1,Ciutat Vella,2,el Gòtic,27,Indústria,Nombre,1
2019,1,Ciutat Vella,2,el Gòtic,27,Sanitat,Nombre,8
2019,1,Ciutat Vella,2,el Gòtic,27,Religiós,Nombre,2
2019,1,Ciutat Vella,2,el Gòtic,27,Adm.Pública,Nombre,31
2019,1,Ciutat Vella,2,el Gòtic,28,Habitatge,Nombre,1322
2019,1,Ciutat Vella,2,el Gòtic,28,Aparcaments,Nombre,784
2019,1,Ciutat Vella,2,el Gòtic,28,Comerç,Nombre,585
2019,1,Ciutat Vella,2,el Gòtic,28,Magatzem,Nombre,148
2019,1,Ciutat Vella,2,el Gòtic,28,Oficina,Nombre,137
2019,1,Ciutat Vella,2,el Gòtic,28,Hotel,Nombre,171
2019,1,Ciutat Vella,2,el Gòtic,28,Ensenyament,Nombre,24
2019,1,Ciutat Vella,2,el Gòtic,28,Sanitat,Nombre,14
2019,1,Ciutat Vella,2,el Gòtic,28,Religiós,Nombre,7
2019,1,Ciutat Vella,2,el Gòtic,29,Habitatge,Nombre,889
2019,1,Ciutat Vella,2,el Gòtic,29,Comerç,Nombre,211
2019,1,Ciutat Vella,2,el Gòtic,29,Magatzem,Nombre,109
2019,1,Ciutat Vella,2,el Gòtic,29,Oficina,Nombre,38
2019,1,Ciutat Vella,2,el Gòtic,29,Hotel,Nombre,171
2019,1,Ciutat Vella,2,el Gòtic,29,Ensenyament,Nombre,7
2019,1,Ciutat Vella,2,el Gòtic,29,Esportiu,Nombre,1
2019,1,Ciutat Vella,2,el Gòtic,29,Religiós,Nombre,8
2019,1,Ciutat Vella,2,el Gòtic,29,Espectacles,Nombre,3
2019,1,Ciutat Vella,2,el Gòtic,29,Sòl sense edificar,Nombre,1
2019,1,Ciutat Vella,2,el Gòtic,30,Habitatge,Nombre,1362
2019,1,Ciutat Vella,2,el Gòtic,30,Aparcaments,Nombre,692
2019,1,Ciutat Vella,2,el Gòtic,30,Comerç,Nombre,93
2019,1,Ciutat Vella,2,el Gòtic,30,Magatzem,Nombre,97
2019,1,Ciutat Vella,2,el Gòtic,30,Oficina,Nombre,100
2019,1,Ciutat Vella,2,el Gòtic,30,Hotel,Nombre,143
2019,1,Ciutat Vella,2,el Gòtic,30,Ensenyament,Nombre,53
2019,1,Ciutat Vella,2,el Gòtic,30,Indústria,Nombre,1
2019,1,Ciutat Vella,2,el Gòtic,30,Sanitat,Nombre,3
2019,1,Ciutat Vella,2,el Gòtic,30,Esportiu,Nombre,9
2019,1,Ciutat Vella,2,el Gòtic,30,Adm.Pública,Nombre,33
2019,1,Ciutat Vella,2,el Gòtic,30,Espectacles,Nombre,5
2019,1,Ciutat Vella,2,el Gòtic,31,Habitatge,Nombre,1116
2019,1,Ciutat Vella,2,el Gòtic,31,Aparcaments,Nombre,11
2019,1,Ciutat Vella,2,el Gòtic,31,Comerç,Nombre,140
2019,1,Ciutat Vella,2,el Gòtic,31,Magatzem,Nombre,52
2019,1,Ciutat Vella,2,el Gòtic,31,Oficina,Nombre,43
2019,1,Ciutat Vella,2,el Gòtic,31,Hotel,Nombre,63
2019,1,Ciutat Vella,2,el Gòtic,31,Ensenyament,Nombre,19
2019,1,Ciutat Vella,2,el Gòtic,31,Indústria,Nombre,5
2019,1,Ciutat Vella,2,el Gòtic,31,Religiós,Nombre,7
2019,1,Ciutat Vella,2,el Gòtic,31,Adm.Pública,Nombre,6
2019,1,Ciutat Vella,3,la Barceloneta,32,Habitatge,Nombre,1237
2019,1,Ciutat Vella,3,la Barceloneta,32,Aparcaments,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,32,Comerç,Nombre,51
2019,1,Ciutat Vella,3,la Barceloneta,32,Magatzem,Nombre,37
2019,1,Ciutat Vella,3,la Barceloneta,32,Oficina,Nombre,22
2019,1,Ciutat Vella,3,la Barceloneta,32,Hotel,Nombre,62
2019,1,Ciutat Vella,3,la Barceloneta,32,Ensenyament,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,32,Sanitat,Nombre,8
2019,1,Ciutat Vella,3,la Barceloneta,32,Esportiu,Nombre,1
2019,1,Ciutat Vella,3,la Barceloneta,33,Habitatge,Nombre,707
2019,1,Ciutat Vella,3,la Barceloneta,33,Aparcaments,Nombre,1
2019,1,Ciutat Vella,3,la Barceloneta,33,Comerç,Nombre,20
2019,1,Ciutat Vella,3,la Barceloneta,33,Magatzem,Nombre,23
2019,1,Ciutat Vella,3,la Barceloneta,33,Oficina,Nombre,4
2019,1,Ciutat Vella,3,la Barceloneta,33,Hotel,Nombre,18
2019,1,Ciutat Vella,3,la Barceloneta,33,Sanitat,Nombre,7
2019,1,Ciutat Vella,3,la Barceloneta,34,Habitatge,Nombre,695
2019,1,Ciutat Vella,3,la Barceloneta,34,Comerç,Nombre,18
2019,1,Ciutat Vella,3,la Barceloneta,34,Magatzem,Nombre,16
2019,1,Ciutat Vella,3,la Barceloneta,34,Hotel,Nombre,15
2019,1,Ciutat Vella,3,la Barceloneta,35,Habitatge,Nombre,770
2019,1,Ciutat Vella,3,la Barceloneta,35,Comerç,Nombre,14
2019,1,Ciutat Vella,3,la Barceloneta,35,Magatzem,Nombre,21
2019,1,Ciutat Vella,3,la Barceloneta,35,Hotel,Nombre,9
2019,1,Ciutat Vella,3,la Barceloneta,35,Ensenyament,Nombre,5
2019,1,Ciutat Vella,3,la Barceloneta,35,Sanitat,Nombre,5
2019,1,Ciutat Vella,3,la Barceloneta,36,Habitatge,Nombre,788
2019,1,Ciutat Vella,3,la Barceloneta,36,Aparcaments,Nombre,642
2019,1,Ciutat Vella,3,la Barceloneta,36,Comerç,Nombre,62
2019,1,Ciutat Vella,3,la Barceloneta,36,Magatzem,Nombre,43
2019,1,Ciutat Vella,3,la Barceloneta,36,Oficina,Nombre,53
2019,1,Ciutat Vella,3,la Barceloneta,36,Hotel,Nombre,48
2019,1,Ciutat Vella,3,la Barceloneta,36,Ensenyament,Nombre,20
2019,1,Ciutat Vella,3,la Barceloneta,36,Sanitat,Nombre,41
2019,1,Ciutat Vella,3,la Barceloneta,36,Esportiu,Nombre,9
2019,1,Ciutat Vella,3,la Barceloneta,36,Espectacles,Nombre,1
2019,1,Ciutat Vella,3,la Barceloneta,37,Habitatge,Nombre,672
2019,1,Ciutat Vella,3,la Barceloneta,37,Aparcaments,Nombre,116
2019,1,Ciutat Vella,3,la Barceloneta,37,Comerç,Nombre,46
2019,1,Ciutat Vella,3,la Barceloneta,37,Magatzem,Nombre,79
2019,1,Ciutat Vella,3,la Barceloneta,37,Oficina,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,37,Hotel,Nombre,15
2019,1,Ciutat Vella,3,la Barceloneta,37,Ensenyament,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,38,Habitatge,Nombre,928
2019,1,Ciutat Vella,3,la Barceloneta,38,Comerç,Nombre,47
2019,1,Ciutat Vella,3,la Barceloneta,38,Magatzem,Nombre,31
2019,1,Ciutat Vella,3,la Barceloneta,38,Oficina,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,38,Hotel,Nombre,17
2019,1,Ciutat Vella,3,la Barceloneta,38,Ensenyament,Nombre,1
2019,1,Ciutat Vella,3,la Barceloneta,39,Habitatge,Nombre,783
2019,1,Ciutat Vella,3,la Barceloneta,39,Aparcaments,Nombre,268
2019,1,Ciutat Vella,3,la Barceloneta,39,Comerç,Nombre,60
2019,1,Ciutat Vella,3,la Barceloneta,39,Magatzem,Nombre,40
2019,1,Ciutat Vella,3,la Barceloneta,39,Oficina,Nombre,8
2019,1,Ciutat Vella,3,la Barceloneta,39,Hotel,Nombre,10
2019,1,Ciutat Vella,3,la Barceloneta,39,Religiós,Nombre,11
2019,1,Ciutat Vella,3,la Barceloneta,40,Habitatge,Nombre,702
2019,1,Ciutat Vella,3,la Barceloneta,40,Aparcaments,Nombre,4
2019,1,Ciutat Vella,3,la Barceloneta,40,Comerç,Nombre,50
2019,1,Ciutat Vella,3,la Barceloneta,40,Magatzem,Nombre,58
2019,1,Ciutat Vella,3,la Barceloneta,40,Oficina,Nombre,8
2019,1,Ciutat Vella,3,la Barceloneta,40,Hotel,Nombre,18
2019,1,Ciutat Vella,3,la Barceloneta,40,Ensenyament,Nombre,10
2019,1,Ciutat Vella,3,la Barceloneta,40,Adm.Pública,Nombre,5
2019,1,Ciutat Vella,3,la Barceloneta,41,Habitatge,Nombre,1021
2019,1,Ciutat Vella,3,la Barceloneta,41,Aparcaments,Nombre,7
2019,1,Ciutat Vella,3,la Barceloneta,41,Comerç,Nombre,34
2019,1,Ciutat Vella,3,la Barceloneta,41,Magatzem,Nombre,106
2019,1,Ciutat Vella,3,la Barceloneta,41,Oficina,Nombre,1
2019,1,Ciutat Vella,3,la Barceloneta,41,Hotel,Nombre,39
2019,1,Ciutat Vella,3,la Barceloneta,41,Ensenyament,Nombre,11
2019,1,Ciutat Vella,3,la Barceloneta,42,Habitatge,Nombre,857
2019,1,Ciutat Vella,3,la Barceloneta,42,Aparcaments,Nombre,273
2019,1,Ciutat Vella,3,la Barceloneta,42,Comerç,Nombre,50
2019,1,Ciutat Vella,3,la Barceloneta,42,Magatzem,Nombre,52
2019,1,Ciutat Vella,3,la Barceloneta,42,Oficina,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,42,Hotel,Nombre,17
2019,1,Ciutat Vella,3,la Barceloneta,42,Ensenyament,Nombre,8
2019,1,Ciutat Vella,3,la Barceloneta,42,Indústria,Nombre,2
2019,1,Ciutat Vella,3,la Barceloneta,42,Sanitat,Nombre,7
2019,1,Ciutat Vella,3,la Barceloneta,42,Religiós,Nombre,7
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Habitatge,Nombre,1153
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Aparcaments,Nombre,631
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Comerç,Nombre,166
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Magatzem,Nombre,531
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Oficina,Nombre,80
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Hotel,Nombre,145
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Ensenyament,Nombre,31
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Indústria,Nombre,2
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Sanitat,Nombre,2
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Esportiu,Nombre,9
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Religiós,Nombre,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Adm.Pública,Nombre,30
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Habitatge,Nombre,950
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Aparcaments,Nombre,529
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Comerç,Nombre,135
