Year,Code_District,Name_Dist,Code_NBHD,Name_NBHD,Censal_Section,Use,Description,Amount
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Espectacles,Nombre,3.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Habitatge,Nombre,1330.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Aparcaments,Nombre,89.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Comerç,Nombre,166.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Magatzem,Nombre,153.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Oficina,Nombre,281.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Hotel,Nombre,60.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Ensenyament,Nombre,20.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Religiós,Nombre,4.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Adm.Pública,Nombre,22.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Espectacles,Nombre,22.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Habitatge,Nombre,1333.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Aparcaments,Nombre,94.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Comerç,Nombre,90.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Magatzem,Nombre,31.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Oficina,Nombre,3.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Hotel,Nombre,21.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Indústria,Nombre,1.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Sanitat,Nombre,2.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Adm.Pública,Nombre,7.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Habitatge,Nombre,860.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Aparcaments,Nombre,32.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Comerç,Nombre,51.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Magatzem,Nombre,12.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Oficina,Nombre,2.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Hotel,Nombre,2.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Ensenyament,Nombre,11.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Sanitat,Nombre,1.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Habitatge,Nombre,684.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Aparcaments,Nombre,216.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Comerç,Nombre,41.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Magatzem,Nombre,43.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Oficina,Nombre,3.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Hotel,Nombre,8.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Ensenyament,Nombre,15.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Adm.Pública,Nombre,15.0
2018,2,Eixample,5,el Fort Pienc,1,Habitatge,Nombre,595.0
2018,2,Eixample,5,el Fort Pienc,1,Aparcaments,Nombre,233.0
2018,2,Eixample,5,el Fort Pienc,1,Comerç,Nombre,90.0
2018,2,Eixample,5,el Fort Pienc,1,Magatzem,Nombre,74.0
2018,2,Eixample,5,el Fort Pienc,1,Oficina,Nombre,75.0
2018,2,Eixample,5,el Fort Pienc,1,Hotel,Nombre,26.0
2018,2,Eixample,5,el Fort Pienc,1,Ensenyament,Nombre,5.0
2018,2,Eixample,5,el Fort Pienc,1,Indústria,Nombre,2.0
2018,2,Eixample,5,el Fort Pienc,1,Esportiu,Nombre,13.0
2018,2,Eixample,5,el Fort Pienc,1,Religiós,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,1,Adm.Pública,Nombre,9.0
2018,2,Eixample,5,el Fort Pienc,2,Habitatge,Nombre,895.0
2018,2,Eixample,5,el Fort Pienc,2,Aparcaments,Nombre,522.0
2018,2,Eixample,5,el Fort Pienc,2,Comerç,Nombre,54.0
2018,2,Eixample,5,el Fort Pienc,2,Magatzem,Nombre,17.0
2018,2,Eixample,5,el Fort Pienc,2,Oficina,Nombre,18.0
2018,2,Eixample,5,el Fort Pienc,2,Hotel,Nombre,11.0
2018,2,Eixample,5,el Fort Pienc,2,Ensenyament,Nombre,7.0
2018,2,Eixample,5,el Fort Pienc,3,Habitatge,Nombre,536.0
2018,2,Eixample,5,el Fort Pienc,3,Aparcaments,Nombre,324.0
2018,2,Eixample,5,el Fort Pienc,3,Comerç,Nombre,42.0
2018,2,Eixample,5,el Fort Pienc,3,Magatzem,Nombre,120.0
2018,2,Eixample,5,el Fort Pienc,3,Oficina,Nombre,6.0
2018,2,Eixample,5,el Fort Pienc,3,Hotel,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,3,Ensenyament,Nombre,13.0
2018,2,Eixample,5,el Fort Pienc,3,Esportiu,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,4,Habitatge,Nombre,621.0
2018,2,Eixample,5,el Fort Pienc,4,Aparcaments,Nombre,122.0
2018,2,Eixample,5,el Fort Pienc,4,Comerç,Nombre,34.0
2018,2,Eixample,5,el Fort Pienc,4,Magatzem,Nombre,24.0
2018,2,Eixample,5,el Fort Pienc,4,Oficina,Nombre,22.0
2018,2,Eixample,5,el Fort Pienc,4,Hotel,Nombre,48.0
2018,2,Eixample,5,el Fort Pienc,4,Ensenyament,Nombre,5.0
2018,2,Eixample,5,el Fort Pienc,4,Indústria,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,4,Esportiu,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,5,Habitatge,Nombre,1001.0
2018,2,Eixample,5,el Fort Pienc,5,Aparcaments,Nombre,992.0
2018,2,Eixample,5,el Fort Pienc,5,Comerç,Nombre,76.0
2018,2,Eixample,5,el Fort Pienc,5,Magatzem,Nombre,81.0
2018,2,Eixample,5,el Fort Pienc,5,Oficina,Nombre,149.0
2018,2,Eixample,5,el Fort Pienc,5,Hotel,Nombre,47.0
2018,2,Eixample,5,el Fort Pienc,6,Habitatge,Nombre,829.0
2018,2,Eixample,5,el Fort Pienc,6,Aparcaments,Nombre,340.0
2018,2,Eixample,5,el Fort Pienc,6,Comerç,Nombre,53.0
2018,2,Eixample,5,el Fort Pienc,6,Magatzem,Nombre,85.0
2018,2,Eixample,5,el Fort Pienc,6,Oficina,Nombre,21.0
2018,2,Eixample,5,el Fort Pienc,6,Hotel,Nombre,25.0
2018,2,Eixample,5,el Fort Pienc,6,Ensenyament,Nombre,7.0
2018,2,Eixample,5,el Fort Pienc,6,Adm.Pública,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,7,Habitatge,Nombre,612.0
2018,2,Eixample,5,el Fort Pienc,7,Aparcaments,Nombre,494.0
2018,2,Eixample,5,el Fort Pienc,7,Comerç,Nombre,36.0
2018,2,Eixample,5,el Fort Pienc,7,Magatzem,Nombre,7.0
2018,2,Eixample,5,el Fort Pienc,7,Oficina,Nombre,73.0
2018,2,Eixample,5,el Fort Pienc,7,Hotel,Nombre,5.0
2018,2,Eixample,5,el Fort Pienc,7,Sanitat,Nombre,11.0
2018,2,Eixample,5,el Fort Pienc,7,Religiós,Nombre,12.0
2018,2,Eixample,5,el Fort Pienc,8,Habitatge,Nombre,846.0
2018,2,Eixample,5,el Fort Pienc,8,Aparcaments,Nombre,327.0
2018,2,Eixample,5,el Fort Pienc,8,Comerç,Nombre,67.0
2018,2,Eixample,5,el Fort Pienc,8,Magatzem,Nombre,68.0
2018,2,Eixample,5,el Fort Pienc,8,Oficina,Nombre,27.0
2018,2,Eixample,5,el Fort Pienc,8,Hotel,Nombre,34.0
2018,2,Eixample,5,el Fort Pienc,9,Habitatge,Nombre,792.0
2018,2,Eixample,5,el Fort Pienc,9,Aparcaments,Nombre,510.0
2018,2,Eixample,5,el Fort Pienc,9,Comerç,Nombre,79.0
2018,2,Eixample,5,el Fort Pienc,9,Magatzem,Nombre,111.0
2018,2,Eixample,5,el Fort Pienc,9,Oficina,Nombre,59.0
2018,2,Eixample,5,el Fort Pienc,9,Hotel,Nombre,10.0
2018,2,Eixample,5,el Fort Pienc,9,Espectacles,Nombre,2.0
2018,2,Eixample,5,el Fort Pienc,10,Habitatge,Nombre,543.0
2018,2,Eixample,5,el Fort Pienc,10,Aparcaments,Nombre,400.0
2018,2,Eixample,5,el Fort Pienc,10,Comerç,Nombre,24.0
2018,2,Eixample,5,el Fort Pienc,10,Magatzem,Nombre,28.0
2018,2,Eixample,5,el Fort Pienc,10,Oficina,Nombre,14.0
2018,2,Eixample,5,el Fort Pienc,10,Hotel,Nombre,3.0
2018,2,Eixample,5,el Fort Pienc,10,Ensenyament,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,10,Sanitat,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,11,Habitatge,Nombre,553.0
2018,2,Eixample,5,el Fort Pienc,11,Aparcaments,Nombre,288.0
2018,2,Eixample,5,el Fort Pienc,11,Comerç,Nombre,38.0
2018,2,Eixample,5,el Fort Pienc,11,Magatzem,Nombre,75.0
2018,2,Eixample,5,el Fort Pienc,11,Oficina,Nombre,2.0
2018,2,Eixample,5,el Fort Pienc,11,Hotel,Nombre,7.0
2018,2,Eixample,5,el Fort Pienc,11,Esportiu,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,12,Habitatge,Nombre,679.0
2018,2,Eixample,5,el Fort Pienc,12,Aparcaments,Nombre,344.0
2018,2,Eixample,5,el Fort Pienc,12,Comerç,Nombre,32.0
2018,2,Eixample,5,el Fort Pienc,12,Magatzem,Nombre,47.0
2018,2,Eixample,5,el Fort Pienc,12,Oficina,Nombre,10.0
2018,2,Eixample,5,el Fort Pienc,12,Hotel,Nombre,60.0
2018,2,Eixample,5,el Fort Pienc,12,Sanitat,Nombre,3.0
2018,2,Eixample,5,el Fort Pienc,13,Habitatge,Nombre,598.0
2018,2,Eixample,5,el Fort Pienc,13,Aparcaments,Nombre,3.0
2018,2,Eixample,5,el Fort Pienc,13,Comerç,Nombre,54.0
2018,2,Eixample,5,el Fort Pienc,13,Magatzem,Nombre,89.0
2018,2,Eixample,5,el Fort Pienc,13,Oficina,Nombre,4.0
2018,2,Eixample,5,el Fort Pienc,13,Hotel,Nombre,14.0
2018,2,Eixample,5,el Fort Pienc,13,Ensenyament,Nombre,11.0
2018,2,Eixample,5,el Fort Pienc,13,Religiós,Nombre,4.0
2018,2,Eixample,5,el Fort Pienc,13,Espectacles,Nombre,13.0
2018,2,Eixample,5,el Fort Pienc,14,Habitatge,Nombre,689.0
2018,2,Eixample,5,el Fort Pienc,14,Aparcaments,Nombre,33.0
2018,2,Eixample,5,el Fort Pienc,14,Comerç,Nombre,79.0
2018,2,Eixample,5,el Fort Pienc,14,Magatzem,Nombre,22.0
2018,2,Eixample,5,el Fort Pienc,14,Oficina,Nombre,9.0
2018,2,Eixample,5,el Fort Pienc,14,Hotel,Nombre,3.0
2018,2,Eixample,5,el Fort Pienc,14,Indústria,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,15,Habitatge,Nombre,759.0
2018,2,Eixample,5,el Fort Pienc,15,Aparcaments,Nombre,178.0
2018,2,Eixample,5,el Fort Pienc,15,Comerç,Nombre,61.0
2018,2,Eixample,5,el Fort Pienc,15,Magatzem,Nombre,32.0
2018,2,Eixample,5,el Fort Pienc,15,Oficina,Nombre,25.0
2018,2,Eixample,5,el Fort Pienc,15,Hotel,Nombre,48.0
2018,2,Eixample,5,el Fort Pienc,15,Indústria,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,16,Habitatge,Nombre,940.0
2018,2,Eixample,5,el Fort Pienc,16,Aparcaments,Nombre,832.0
2018,2,Eixample,5,el Fort Pienc,16,Comerç,Nombre,92.0
2018,2,Eixample,5,el Fort Pienc,16,Magatzem,Nombre,75.0
2018,2,Eixample,5,el Fort Pienc,16,Oficina,Nombre,21.0
2018,2,Eixample,5,el Fort Pienc,16,Hotel,Nombre,18.0
2018,2,Eixample,5,el Fort Pienc,16,Ensenyament,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,16,Sanitat,Nombre,2.0
2018,2,Eixample,5,el Fort Pienc,16,Esportiu,Nombre,4.0
2018,2,Eixample,5,el Fort Pienc,16,Espectacles,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,17,Habitatge,Nombre,933.0
2018,2,Eixample,5,el Fort Pienc,17,Aparcaments,Nombre,491.0
2018,2,Eixample,5,el Fort Pienc,17,Comerç,Nombre,177.0
2018,2,Eixample,5,el Fort Pienc,17,Magatzem,Nombre,57.0
2018,2,Eixample,5,el Fort Pienc,17,Oficina,Nombre,49.0
2018,2,Eixample,5,el Fort Pienc,17,Hotel,Nombre,52.0
2018,2,Eixample,5,el Fort Pienc,17,Ensenyament,Nombre,8.0
2018,2,Eixample,5,el Fort Pienc,17,Indústria,Nombre,2.0
2018,2,Eixample,5,el Fort Pienc,18,Habitatge,Nombre,940.0
2018,2,Eixample,5,el Fort Pienc,18,Aparcaments,Nombre,509.0
2018,2,Eixample,5,el Fort Pienc,18,Comerç,Nombre,49.0
2018,2,Eixample,5,el Fort Pienc,18,Magatzem,Nombre,9.0
2018,2,Eixample,5,el Fort Pienc,18,Oficina,Nombre,14.0
2018,2,Eixample,5,el Fort Pienc,18,Hotel,Nombre,14.0
2018,2,Eixample,5,el Fort Pienc,19,Habitatge,Nombre,949.0
2018,2,Eixample,5,el Fort Pienc,19,Aparcaments,Nombre,327.0
2018,2,Eixample,5,el Fort Pienc,19,Comerç,Nombre,60.0
2018,2,Eixample,5,el Fort Pienc,19,Magatzem,Nombre,46.0
2018,2,Eixample,5,el Fort Pienc,19,Oficina,Nombre,65.0
2018,2,Eixample,5,el Fort Pienc,19,Hotel,Nombre,39.0
2018,2,Eixample,5,el Fort Pienc,19,Esportiu,Nombre,1.0
2018,2,Eixample,5,el Fort Pienc,20,Habitatge,Nombre,825.0
2018,2,Eixample,5,el Fort Pienc,20,Aparcaments,Nombre,269.0
2018,2,Eixample,5,el Fort Pienc,20,Comerç,Nombre,79.0
2018,2,Eixample,5,el Fort Pienc,20,Magatzem,Nombre,123.0
2018,2,Eixample,5,el Fort Pienc,20,Oficina,Nombre,14.0
2018,2,Eixample,5,el Fort Pienc,20,Hotel,Nombre,78.0
2018,2,Eixample,5,el Fort Pienc,20,Ensenyament,Nombre,5.0
2018,2,Eixample,5,el Fort Pienc,20,Sanitat,Nombre,3.0
2018,2,Eixample,5,el Fort Pienc,20,Esportiu,Nombre,6.0
2018,2,Eixample,6,la Sagrada Família,21,Habitatge,Nombre,812.0
2018,2,Eixample,6,la Sagrada Família,21,Aparcaments,Nombre,147.0
2018,2,Eixample,6,la Sagrada Família,21,Comerç,Nombre,41.0
2018,2,Eixample,6,la Sagrada Família,21,Magatzem,Nombre,22.0
2018,2,Eixample,6,la Sagrada Família,21,Oficina,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,21,Hotel,Nombre,38.0
2018,2,Eixample,6,la Sagrada Família,22,Habitatge,Nombre,629.0
2018,2,Eixample,6,la Sagrada Família,22,Aparcaments,Nombre,340.0
2018,2,Eixample,6,la Sagrada Família,22,Comerç,Nombre,56.0
2018,2,Eixample,6,la Sagrada Família,22,Magatzem,Nombre,43.0
2018,2,Eixample,6,la Sagrada Família,22,Oficina,Nombre,11.0
2018,2,Eixample,6,la Sagrada Família,22,Hotel,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,22,Ensenyament,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,22,Indústria,Nombre,12.0
2018,2,Eixample,6,la Sagrada Família,23,Habitatge,Nombre,537.0
2018,2,Eixample,6,la Sagrada Família,23,Aparcaments,Nombre,407.0
2018,2,Eixample,6,la Sagrada Família,23,Comerç,Nombre,19.0
2018,2,Eixample,6,la Sagrada Família,23,Magatzem,Nombre,32.0
2018,2,Eixample,6,la Sagrada Família,23,Oficina,Nombre,35.0
2018,2,Eixample,6,la Sagrada Família,23,Hotel,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,24,Habitatge,Nombre,609.0
2018,2,Eixample,6,la Sagrada Família,24,Aparcaments,Nombre,99.0
2018,2,Eixample,6,la Sagrada Família,24,Comerç,Nombre,65.0
2018,2,Eixample,6,la Sagrada Família,24,Magatzem,Nombre,22.0
2018,2,Eixample,6,la Sagrada Família,24,Oficina,Nombre,22.0
2018,2,Eixample,6,la Sagrada Família,24,Hotel,Nombre,36.0
2018,2,Eixample,6,la Sagrada Família,25,Habitatge,Nombre,668.0
2018,2,Eixample,6,la Sagrada Família,25,Aparcaments,Nombre,287.0
2018,2,Eixample,6,la Sagrada Família,25,Comerç,Nombre,33.0
2018,2,Eixample,6,la Sagrada Família,25,Magatzem,Nombre,32.0
2018,2,Eixample,6,la Sagrada Família,25,Oficina,Nombre,14.0
2018,2,Eixample,6,la Sagrada Família,25,Hotel,Nombre,7.0
2018,2,Eixample,6,la Sagrada Família,26,Habitatge,Nombre,1060.0
2018,2,Eixample,6,la Sagrada Família,26,Aparcaments,Nombre,935.0
2018,2,Eixample,6,la Sagrada Família,26,Comerç,Nombre,114.0
2018,2,Eixample,6,la Sagrada Família,26,Magatzem,Nombre,34.0
2018,2,Eixample,6,la Sagrada Família,26,Oficina,Nombre,24.0
2018,2,Eixample,6,la Sagrada Família,26,Hotel,Nombre,31.0
2018,2,Eixample,6,la Sagrada Família,26,Sanitat,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,26,Esportiu,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,26,Religiós,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,27,Habitatge,Nombre,994.0
2018,2,Eixample,6,la Sagrada Família,27,Aparcaments,Nombre,429.0
2018,2,Eixample,6,la Sagrada Família,27,Comerç,Nombre,527.0
2018,2,Eixample,6,la Sagrada Família,27,Magatzem,Nombre,128.0
2018,2,Eixample,6,la Sagrada Família,27,Oficina,Nombre,28.0
2018,2,Eixample,6,la Sagrada Família,27,Hotel,Nombre,10.0
2018,2,Eixample,6,la Sagrada Família,27,Ensenyament,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,27,Indústria,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,27,Sanitat,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,28,Habitatge,Nombre,1112.0
2018,2,Eixample,6,la Sagrada Família,28,Aparcaments,Nombre,991.0
2018,2,Eixample,6,la Sagrada Família,28,Comerç,Nombre,42.0
2018,2,Eixample,6,la Sagrada Família,28,Magatzem,Nombre,88.0
2018,2,Eixample,6,la Sagrada Família,28,Oficina,Nombre,49.0
2018,2,Eixample,6,la Sagrada Família,28,Hotel,Nombre,37.0
2018,2,Eixample,6,la Sagrada Família,28,Ensenyament,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,29,Habitatge,Nombre,608.0
2018,2,Eixample,6,la Sagrada Família,29,Aparcaments,Nombre,190.0
2018,2,Eixample,6,la Sagrada Família,29,Comerç,Nombre,23.0
2018,2,Eixample,6,la Sagrada Família,29,Magatzem,Nombre,43.0
2018,2,Eixample,6,la Sagrada Família,29,Oficina,Nombre,10.0
2018,2,Eixample,6,la Sagrada Família,29,Hotel,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,29,Ensenyament,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,30,Habitatge,Nombre,629.0
2018,2,Eixample,6,la Sagrada Família,30,Aparcaments,Nombre,14.0
2018,2,Eixample,6,la Sagrada Família,30,Comerç,Nombre,416.0
2018,2,Eixample,6,la Sagrada Família,30,Magatzem,Nombre,11.0
2018,2,Eixample,6,la Sagrada Família,30,Oficina,Nombre,25.0
2018,2,Eixample,6,la Sagrada Família,30,Hotel,Nombre,8.0
2018,2,Eixample,6,la Sagrada Família,31,Habitatge,Nombre,508.0
2018,2,Eixample,6,la Sagrada Família,31,Aparcaments,Nombre,178.0
2018,2,Eixample,6,la Sagrada Família,31,Comerç,Nombre,65.0
2018,2,Eixample,6,la Sagrada Família,31,Magatzem,Nombre,35.0
2018,2,Eixample,6,la Sagrada Família,31,Oficina,Nombre,7.0
2018,2,Eixample,6,la Sagrada Família,31,Hotel,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,31,Ensenyament,Nombre,11.0
2018,2,Eixample,6,la Sagrada Família,31,Esportiu,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,32,Habitatge,Nombre,541.0
2018,2,Eixample,6,la Sagrada Família,32,Aparcaments,Nombre,377.0
2018,2,Eixample,6,la Sagrada Família,32,Comerç,Nombre,79.0
2018,2,Eixample,6,la Sagrada Família,32,Magatzem,Nombre,45.0
2018,2,Eixample,6,la Sagrada Família,32,Oficina,Nombre,29.0
2018,2,Eixample,6,la Sagrada Família,32,Hotel,Nombre,16.0
2018,2,Eixample,6,la Sagrada Família,32,Ensenyament,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,32,Sanitat,Nombre,25.0
2018,2,Eixample,6,la Sagrada Família,32,Esportiu,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,32,Religiós,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,33,Habitatge,Nombre,638.0
2018,2,Eixample,6,la Sagrada Família,33,Aparcaments,Nombre,73.0
2018,2,Eixample,6,la Sagrada Família,33,Comerç,Nombre,45.0
2018,2,Eixample,6,la Sagrada Família,33,Magatzem,Nombre,36.0
2018,2,Eixample,6,la Sagrada Família,33,Oficina,Nombre,107.0
2018,2,Eixample,6,la Sagrada Família,33,Hotel,Nombre,8.0
2018,2,Eixample,6,la Sagrada Família,33,Sanitat,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,33,Espectacles,Nombre,5.0
2018,2,Eixample,6,la Sagrada Família,34,Habitatge,Nombre,651.0
2018,2,Eixample,6,la Sagrada Família,34,Aparcaments,Nombre,70.0
2018,2,Eixample,6,la Sagrada Família,34,Comerç,Nombre,62.0
2018,2,Eixample,6,la Sagrada Família,34,Magatzem,Nombre,24.0
2018,2,Eixample,6,la Sagrada Família,34,Oficina,Nombre,8.0
2018,2,Eixample,6,la Sagrada Família,34,Hotel,Nombre,30.0
2018,2,Eixample,6,la Sagrada Família,34,Sanitat,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,34,Adm.Pública,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,35,Habitatge,Nombre,694.0
2018,2,Eixample,6,la Sagrada Família,35,Aparcaments,Nombre,269.0
2018,2,Eixample,6,la Sagrada Família,35,Comerç,Nombre,22.0
2018,2,Eixample,6,la Sagrada Família,35,Magatzem,Nombre,41.0
2018,2,Eixample,6,la Sagrada Família,35,Oficina,Nombre,8.0
2018,2,Eixample,6,la Sagrada Família,35,Hotel,Nombre,8.0
2018,2,Eixample,6,la Sagrada Família,36,Habitatge,Nombre,589.0
2018,2,Eixample,6,la Sagrada Família,36,Aparcaments,Nombre,177.0
2018,2,Eixample,6,la Sagrada Família,36,Comerç,Nombre,102.0
2018,2,Eixample,6,la Sagrada Família,36,Magatzem,Nombre,55.0
2018,2,Eixample,6,la Sagrada Família,36,Oficina,Nombre,14.0
2018,2,Eixample,6,la Sagrada Família,36,Hotel,Nombre,30.0
2018,2,Eixample,6,la Sagrada Família,37,Habitatge,Nombre,579.0
2018,2,Eixample,6,la Sagrada Família,37,Aparcaments,Nombre,744.0
2018,2,Eixample,6,la Sagrada Família,37,Comerç,Nombre,47.0
2018,2,Eixample,6,la Sagrada Família,37,Magatzem,Nombre,19.0
2018,2,Eixample,6,la Sagrada Família,37,Oficina,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,37,Hotel,Nombre,5.0
2018,2,Eixample,6,la Sagrada Família,37,Ensenyament,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,38,Habitatge,Nombre,784.0
2018,2,Eixample,6,la Sagrada Família,38,Aparcaments,Nombre,611.0
2018,2,Eixample,6,la Sagrada Família,38,Comerç,Nombre,82.0
2018,2,Eixample,6,la Sagrada Família,38,Magatzem,Nombre,29.0
2018,2,Eixample,6,la Sagrada Família,38,Oficina,Nombre,13.0
2018,2,Eixample,6,la Sagrada Família,38,Hotel,Nombre,28.0
2018,2,Eixample,6,la Sagrada Família,38,Sanitat,Nombre,38.0
2018,2,Eixample,6,la Sagrada Família,38,Espectacles,Nombre,22.0
2018,2,Eixample,6,la Sagrada Família,39,Habitatge,Nombre,922.0
2018,2,Eixample,6,la Sagrada Família,39,Aparcaments,Nombre,104.0
2018,2,Eixample,6,la Sagrada Família,39,Comerç,Nombre,78.0
2018,2,Eixample,6,la Sagrada Família,39,Magatzem,Nombre,120.0
2018,2,Eixample,6,la Sagrada Família,39,Oficina,Nombre,7.0
2018,2,Eixample,6,la Sagrada Família,39,Hotel,Nombre,18.0
2018,2,Eixample,6,la Sagrada Família,40,Habitatge,Nombre,839.0
2018,2,Eixample,6,la Sagrada Família,40,Aparcaments,Nombre,162.0
2018,2,Eixample,6,la Sagrada Família,40,Comerç,Nombre,153.0
2018,2,Eixample,6,la Sagrada Família,40,Magatzem,Nombre,21.0
2018,2,Eixample,6,la Sagrada Família,40,Oficina,Nombre,7.0
2018,2,Eixample,6,la Sagrada Família,40,Hotel,Nombre,106.0
2018,2,Eixample,6,la Sagrada Família,40,Indústria,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,41,Habitatge,Nombre,831.0
2018,2,Eixample,6,la Sagrada Família,41,Aparcaments,Nombre,311.0
2018,2,Eixample,6,la Sagrada Família,41,Comerç,Nombre,113.0
2018,2,Eixample,6,la Sagrada Família,41,Magatzem,Nombre,17.0
2018,2,Eixample,6,la Sagrada Família,41,Oficina,Nombre,45.0
2018,2,Eixample,6,la Sagrada Família,41,Hotel,Nombre,12.0
2018,2,Eixample,6,la Sagrada Família,41,Indústria,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,41,Sanitat,Nombre,10.0
2018,2,Eixample,6,la Sagrada Família,42,Habitatge,Nombre,786.0
2018,2,Eixample,6,la Sagrada Família,42,Aparcaments,Nombre,483.0
2018,2,Eixample,6,la Sagrada Família,42,Comerç,Nombre,55.0
2018,2,Eixample,6,la Sagrada Família,42,Magatzem,Nombre,36.0
2018,2,Eixample,6,la Sagrada Família,42,Oficina,Nombre,40.0
2018,2,Eixample,6,la Sagrada Família,42,Hotel,Nombre,6.0
2018,2,Eixample,6,la Sagrada Família,42,Ensenyament,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,42,Espectacles,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,43,Habitatge,Nombre,687.0
