Year,Trimester,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Thousands_Euros,Euros_M2,Type_y
2016,3,10,Sant Martí,72,Sant Martí de Provençals,,,New
2016,3,10,Sant Martí,73,la Verneda i la Pau,120.8,2144.1,New
2016,3,1,Ciutat Vella,1,el Raval,230.0,2997.6,Used
2016,3,1,Ciutat Vella,2,el Barri Gòtic,452.7,3768.9,Used
2016,3,1,Ciutat Vella,3,la Barceloneta,216.9,4438.2,Used
2016,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",267.1,3273.4,Used
2016,3,2,Eixample,5,el Fort Pienc,375.5,3894.6,Used
2016,3,2,Eixample,6,la Sagrada Família,150.6,2374.0,Used
2016,3,2,Eixample,7,la Dreta de l'Eixample,397.1,3582.5,Used
2016,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,380.7,4030.0,Used
2016,3,2,Eixample,9,la Nova Esquerra de l'Eixample,235.1,3216.8,Used
2016,3,2,Eixample,10,Sant Antoni,331.7,3597.9,Used
2016,3,3,Sants-Montjuïc,11,el Poble Sec,152.8,2444.8,Used
2016,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Used
2016,3,3,Sants-Montjuïc,13,la Marina de Port,140.6,1977.5,Used
2016,3,3,Sants-Montjuïc,14,la Font de la Guatlla,188.1,2765.2,Used
2016,3,3,Sants-Montjuïc,15,Hostafrancs,182.8,2612.2,Used
2016,3,3,Sants-Montjuïc,16,la Bordeta,143.1,2347.8,Used
2016,3,3,Sants-Montjuïc,17,Sants - Badal,158.8,2366.9,Used
2016,3,3,Sants-Montjuïc,18,Sants,155.4,2461.2,Used
2016,3,4,Les Corts,19,les Corts,300.4,3582.7,Used
2016,3,4,Les Corts,20,la Maternitat i Sant Ramon,316.7,3355.8,Used
2016,3,4,Les Corts,21,Pedralbes,789.6,5214.0,Used
2016,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",665.0,4443.1,Used
2016,3,5,Sarrià-Sant Gervasi,23,Sarrià,370.4,3906.8,Used
2016,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,655.9,4682.5,Used
2016,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,686.0,5140.1,Used
2016,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,577.1,4381.9,Used
2016,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,433.6,3887.5,Used
2016,3,6,Gràcia,28,Vallcarca i els Penitents,433.2,3483.9,Used
2016,3,6,Gràcia,29,el Coll,134.2,2006.9,Used
2016,3,6,Gràcia,30,la Salut,258.9,3167.0,Used
2016,3,6,Gràcia,31,la Vila de Gràcia,335.2,3816.9,Used
2016,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,376.4,3570.6,Used
2016,3,7,Horta-Guinardó,33,el Baix Guinardó,220.3,2898.5,Used
2016,3,7,Horta-Guinardó,34,Can Baró,143.6,2143.1,Used
2016,3,7,Horta-Guinardó,35,el Guinardó,170.1,2307.1,Used
2016,3,7,Horta-Guinardó,36,la Font d'en Fargues,278.3,2587.7,Used
2016,3,7,Horta-Guinardó,37,el Carmel,114.5,1708.2,Used
2016,3,7,Horta-Guinardó,38,la Teixonera,119.3,2033.9,Used
2016,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,90.8,1469.4,Used
2016,3,7,Horta-Guinardó,40,Montbau,120.3,1993.6,Used
2016,3,7,Horta-Guinardó,41,la Vall d'Hebron,160.2,3268.7,Used
2016,3,7,Horta-Guinardó,42,la Clota,,,Used
2016,3,7,Horta-Guinardó,43,Horta,166.4,2073.4,Used
2016,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,159.5,2313.6,Used
2016,3,8,Nou Barris,45,Porta,147.2,2189.2,Used
2016,3,8,Nou Barris,46,el Turó de la Peira,126.1,1674.2,Used
2016,3,8,Nou Barris,47,Can Peguera,,,Used
2016,3,8,Nou Barris,48,la Guineueta,146.3,1969.4,Used
2016,3,8,Nou Barris,49,Canyelles,143.8,1980.6,Used
2016,3,8,Nou Barris,50,les Roquetes,84.5,1544.9,Used
2016,3,8,Nou Barris,51,Verdun,97.0,1571.2,Used
2016,3,8,Nou Barris,52,la Prosperitat,104.3,1702.3,Used
2016,3,8,Nou Barris,53,la Trinitat Nova,65.7,1289.2,Used
2016,3,8,Nou Barris,54,Torre Baró,110.0,1341.5,Used
2016,3,8,Nou Barris,55,Ciutat Meridiana,54.2,985.4,Used
2016,3,8,Nou Barris,56,Vallbona,123.9,1594.1,Used
2016,3,9,Sant Andreu,57,la Trinitat Vella,144.4,2172.5,Used
2016,3,9,Sant Andreu,58,Baró de Viver,,,Used
2016,3,9,Sant Andreu,59,el Bon Pastor,127.6,1590.3,Used
2016,3,9,Sant Andreu,60,Sant Andreu,169.2,2544.3,Used
2016,3,9,Sant Andreu,61,la Sagrera,224.5,2899.8,Used
2016,3,9,Sant Andreu,62,el Congrés i els Indians,170.3,2272.4,Used
2016,3,9,Sant Andreu,63,Navas,291.3,3298.4,Used
2016,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,269.5,3474.3,Used
2016,3,10,Sant Martí,65,el Clot,286.2,3389.7,Used
2016,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,303.4,3884.0,Used
2016,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,405.0,4224.2,Used
2016,3,10,Sant Martí,68,el Poblenou,297.1,3520.2,Used
2016,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,535.6,5207.4,Used
2016,3,10,Sant Martí,70,el Besòs i el Maresme,137.2,2169.9,Used
2016,3,10,Sant Martí,71,Provençals del Poblenou,196.7,2399.5,Used
2016,3,10,Sant Martí,72,Sant Martí de Provençals,284.3,3098.2,Used
2016,3,10,Sant Martí,73,la Verneda i la Pau,137.1,1808.5,Used
2016,4,1,Ciutat Vella,1,el Raval,142.1,2458.6,Total
2016,4,1,Ciutat Vella,2,el Barri Gòtic,613.1,5400.1,Total
2016,4,1,Ciutat Vella,3,la Barceloneta,206.5,4260.8,Total
2016,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",301.7,3802.5,Total
2016,4,2,Eixample,5,el Fort Pienc,350.4,4163.7,Total
2016,4,2,Eixample,6,la Sagrada Família,274.2,3423.1,Total
2016,4,2,Eixample,7,la Dreta de l'Eixample,422.6,3923.9,Total
2016,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,352.7,3756.0,Total
2016,4,2,Eixample,9,la Nova Esquerra de l'Eixample,310.4,3632.8,Total
2016,4,2,Eixample,10,Sant Antoni,229.4,2822.9,Total
2016,4,3,Sants-Montjuïc,11,el Poble Sec,161.7,2310.5,Total
2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,130.0,1772.5,Total
2016,4,3,Sants-Montjuïc,13,la Marina de Port,195.8,2539.1,Total
2016,4,3,Sants-Montjuïc,14,la Font de la Guatlla,166.2,2848.5,Total
2016,4,3,Sants-Montjuïc,15,Hostafrancs,283.7,2860.9,Total
2016,4,3,Sants-Montjuïc,16,la Bordeta,154.5,2280.9,Total
2016,4,3,Sants-Montjuïc,17,Sants - Badal,164.2,2559.9,Total
2016,4,3,Sants-Montjuïc,18,Sants,183.3,2766.7,Total
2016,4,4,Les Corts,19,les Corts,292.9,4000.0,Total
2016,4,4,Les Corts,20,la Maternitat i Sant Ramon,309.2,3530.8,Total
2016,4,4,Les Corts,21,Pedralbes,729.7,5075.7,Total
2016,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",414.2,2773.9,Total
2016,4,5,Sarrià-Sant Gervasi,23,Sarrià,733.6,5768.3,Total
2016,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,660.3,5015.8,Total
2016,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,505.0,4560.7,Total
2016,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,536.7,4189.9,Total
2016,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,349.7,3670.1,Total
2016,4,6,Gràcia,28,Vallcarca i els Penitents,261.6,3396.2,Total
2016,4,6,Gràcia,29,el Coll,161.8,2548.0,Total
2016,4,6,Gràcia,30,la Salut,272.1,3601.2,Total
2016,4,6,Gràcia,31,la Vila de Gràcia,336.6,3977.3,Total
2016,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,307.5,3946.5,Total
2016,4,7,Horta-Guinardó,33,el Baix Guinardó,242.3,3152.3,Total
2016,4,7,Horta-Guinardó,34,Can Baró,164.0,2474.3,Total
2016,4,7,Horta-Guinardó,35,el Guinardó,164.6,2311.0,Total
2016,4,7,Horta-Guinardó,36,la Font d'en Fargues,189.0,2519.7,Total
2016,4,7,Horta-Guinardó,37,el Carmel,115.4,1798.7,Total
2016,4,7,Horta-Guinardó,38,la Teixonera,103.4,1967.1,Total
2016,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,105.8,1525.0,Total
2016,4,7,Horta-Guinardó,40,Montbau,111.6,1987.8,Total
2016,4,7,Horta-Guinardó,41,la Vall d'Hebron,,,Total
2016,4,7,Horta-Guinardó,42,la Clota,160.0,342.6,Total
2016,4,7,Horta-Guinardó,43,Horta,223.0,2935.6,Total
2016,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,136.7,2181.8,Total
2016,4,8,Nou Barris,45,Porta,111.8,1845.9,Total
2016,4,8,Nou Barris,46,el Turó de la Peira,81.1,1361.7,Total
2016,4,8,Nou Barris,47,Can Peguera,,,Total
2016,4,8,Nou Barris,48,la Guineueta,170.0,2119.8,Total
2016,4,8,Nou Barris,49,Canyelles,110.0,1358.0,Total
2016,4,8,Nou Barris,50,les Roquetes,149.9,2031.2,Total
2016,4,8,Nou Barris,51,Verdun,113.8,1763.5,Total
2016,4,8,Nou Barris,52,la Prosperitat,131.4,2033.4,Total
2016,4,8,Nou Barris,53,la Trinitat Nova,62.4,1153.8,Total
2016,4,8,Nou Barris,54,Torre Baró,,,Total
2016,4,8,Nou Barris,55,Ciutat Meridiana,83.5,1176.1,Total
2016,4,8,Nou Barris,56,Vallbona,,,Total
2016,4,9,Sant Andreu,57,la Trinitat Vella,140.5,2026.1,Total
2016,4,9,Sant Andreu,58,Baró de Viver,,,Total
2016,4,9,Sant Andreu,59,el Bon Pastor,89.9,1408.7,Total
2016,4,9,Sant Andreu,60,Sant Andreu,182.4,2427.0,Total
2016,4,9,Sant Andreu,61,la Sagrera,221.9,2745.7,Total
2016,4,9,Sant Andreu,62,el Congrés i els Indians,129.1,1748.5,Total
2016,4,9,Sant Andreu,63,Navas,229.1,3017.1,Total
2016,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,247.4,3264.6,Total
2016,4,10,Sant Martí,65,el Clot,311.2,3380.6,Total
2016,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,279.3,3125.7,Total
2016,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,407.5,4740.5,Total
2016,4,10,Sant Martí,68,el Poblenou,300.7,3711.1,Total
2016,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,477.1,5130.7,Total
2016,4,10,Sant Martí,70,el Besòs i el Maresme,137.6,2146.6,Total
2016,4,10,Sant Martí,71,Provençals del Poblenou,256.8,3429.4,Total
2016,4,10,Sant Martí,72,Sant Martí de Provençals,305.8,3393.3,Total
2016,4,10,Sant Martí,73,la Verneda i la Pau,138.9,1993.9,Total
2016,4,1,Ciutat Vella,1,el Raval,,,New
2016,4,1,Ciutat Vella,2,el Barri Gòtic,492.8,5706.4,New
2016,4,1,Ciutat Vella,3,la Barceloneta,,,New
2016,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",,,New
2016,4,2,Eixample,5,el Fort Pienc,816.7,8524.4,New
2016,4,2,Eixample,6,la Sagrada Família,,,New
2016,4,2,Eixample,7,la Dreta de l'Eixample,,,New
2016,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,171.2,3098.9,New
2016,4,2,Eixample,9,la Nova Esquerra de l'Eixample,,,New
2016,4,2,Eixample,10,Sant Antoni,,,New
2016,4,3,Sants-Montjuïc,11,el Poble Sec,,,New
2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,New
2016,4,3,Sants-Montjuïc,13,la Marina de Port,,,New
2016,4,3,Sants-Montjuïc,14,la Font de la Guatlla,,,New
2016,4,3,Sants-Montjuïc,15,Hostafrancs,,,New
2016,4,3,Sants-Montjuïc,16,la Bordeta,,,New
2016,4,3,Sants-Montjuïc,17,Sants - Badal,,,New
2016,4,3,Sants-Montjuïc,18,Sants,221.4,2898.3,New
2016,4,4,Les Corts,19,les Corts,397.7,4580.5,New
2016,4,4,Les Corts,20,la Maternitat i Sant Ramon,,,New
2016,4,4,Les Corts,21,Pedralbes,,,New
2016,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",,,New
2016,4,5,Sarrià-Sant Gervasi,23,Sarrià,,,New
2016,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,,,New
2016,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,330.6,4483.7,New
2016,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,665.6,4385.5,New
2016,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,398.0,2903.6,New
2016,4,6,Gràcia,28,Vallcarca i els Penitents,304.3,2920.7,New
2016,4,6,Gràcia,29,el Coll,244.5,2883.2,New
2016,4,6,Gràcia,30,la Salut,,,New
2016,4,6,Gràcia,31,la Vila de Gràcia,232.8,2865.9,New
2016,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,,,New
2016,4,7,Horta-Guinardó,33,el Baix Guinardó,,,New
2016,4,7,Horta-Guinardó,34,Can Baró,,,New
2016,4,7,Horta-Guinardó,35,el Guinardó,,,New
2016,4,7,Horta-Guinardó,36,la Font d'en Fargues,180.2,2479.6,New
2016,4,7,Horta-Guinardó,37,el Carmel,157.5,2026.3,New
2016,4,7,Horta-Guinardó,38,la Teixonera,90.4,1754.4,New
2016,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,,,New
2016,4,7,Horta-Guinardó,40,Montbau,108.8,1957.5,New
2016,4,7,Horta-Guinardó,41,la Vall d'Hebron,,,New
2016,4,7,Horta-Guinardó,42,la Clota,160.0,342.6,New
2016,4,7,Horta-Guinardó,43,Horta,257.6,3346.0,New
2016,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,,,New
2016,4,8,Nou Barris,45,Porta,,,New
2016,4,8,Nou Barris,46,el Turó de la Peira,,,New
2016,4,8,Nou Barris,47,Can Peguera,,,New
2016,4,8,Nou Barris,48,la Guineueta,,,New
2016,4,8,Nou Barris,49,Canyelles,,,New
2016,4,8,Nou Barris,50,les Roquetes,,,New
2016,4,8,Nou Barris,51,Verdun,,,New
2016,4,8,Nou Barris,52,la Prosperitat,,,New
2016,4,8,Nou Barris,53,la Trinitat Nova,,,New
2016,4,8,Nou Barris,54,Torre Baró,,,New
2016,4,8,Nou Barris,55,Ciutat Meridiana,,,New
2016,4,8,Nou Barris,56,Vallbona,,,New
2016,4,9,Sant Andreu,57,la Trinitat Vella,,,New
2016,4,9,Sant Andreu,58,Baró de Viver,,,New
2016,4,9,Sant Andreu,59,el Bon Pastor,,,New
2016,4,9,Sant Andreu,60,Sant Andreu,,,New
2016,4,9,Sant Andreu,61,la Sagrera,,,New
2016,4,9,Sant Andreu,62,el Congrés i els Indians,,,New
2016,4,9,Sant Andreu,63,Navas,,,New
2016,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,,,New
2016,4,10,Sant Martí,65,el Clot,337.0,3563.9,New
2016,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,349.4,3335.1,New
2016,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,New
2016,4,10,Sant Martí,68,el Poblenou,595.0,6183.5,New
2016,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,,,New
2016,4,10,Sant Martí,70,el Besòs i el Maresme,119.7,2096.8,New
2016,4,10,Sant Martí,71,Provençals del Poblenou,,,New
2016,4,10,Sant Martí,72,Sant Martí de Provençals,267.0,3327.7,New
2016,4,10,Sant Martí,73,la Verneda i la Pau,117.5,2047.0,New
2016,4,1,Ciutat Vella,1,el Raval,142.1,2458.6,Used
2016,4,1,Ciutat Vella,2,el Barri Gòtic,676.2,5239.3,Used
2016,4,1,Ciutat Vella,3,la Barceloneta,206.5,4260.8,Used
2016,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",302.6,3810.6,Used
2016,4,2,Eixample,5,el Fort Pienc,281.8,3522.4,Used
2016,4,2,Eixample,6,la Sagrada Família,274.2,3423.1,Used
2016,4,2,Eixample,7,la Dreta de l'Eixample,431.1,3950.5,Used
2016,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,361.1,3786.6,Used
2016,4,2,Eixample,9,la Nova Esquerra de l'Eixample,307.5,3561.4,Used
2016,4,2,Eixample,10,Sant Antoni,229.4,2822.9,Used
2016,4,3,Sants-Montjuïc,11,el Poble Sec,161.7,2310.5,Used
2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,130.0,1772.5,Used
2016,4,3,Sants-Montjuïc,13,la Marina de Port,195.8,2539.1,Used
2016,4,3,Sants-Montjuïc,14,la Font de la Guatlla,166.2,2848.5,Used
2016,4,3,Sants-Montjuïc,15,Hostafrancs,283.7,2860.9,Used
2016,4,3,Sants-Montjuïc,16,la Bordeta,154.5,2280.9,Used
2016,4,3,Sants-Montjuïc,17,Sants - Badal,164.2,2559.9,Used
2016,4,3,Sants-Montjuïc,18,Sants,170.6,2722.8,Used
2016,4,4,Les Corts,19,les Corts,288.1,3973.3,Used
2016,4,4,Les Corts,20,la Maternitat i Sant Ramon,309.2,3530.8,Used
2016,4,4,Les Corts,21,Pedralbes,729.7,5075.7,Used
2016,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",414.2,2773.9,Used
2016,4,5,Sarrià-Sant Gervasi,23,Sarrià,733.6,5768.3,Used
2016,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,701.1,5190.7,Used
2016,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,529.0,4571.3,Used
2016,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,502.4,4137.8,Used
2016,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,345.4,3738.5,Used
2016,4,6,Gràcia,28,Vallcarca i els Penitents,258.1,3435.8,Used
2016,4,6,Gràcia,29,el Coll,145.2,2481.0,Used
2016,4,6,Gràcia,30,la Salut,272.1,3601.2,Used
2016,4,6,Gràcia,31,la Vila de Gràcia,342.0,4034.3,Used
2016,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,304.6,3908.4,Used
2016,4,7,Horta-Guinardó,33,el Baix Guinardó,242.3,3152.3,Used
2016,4,7,Horta-Guinardó,34,Can Baró,164.0,2474.3,Used
2016,4,7,Horta-Guinardó,35,el Guinardó,164.6,2311.0,Used
2016,4,7,Horta-Guinardó,36,la Font d'en Fargues,192.0,2533.1,Used
2016,4,7,Horta-Guinardó,37,el Carmel,104.3,1738.8,Used
2016,4,7,Horta-Guinardó,38,la Teixonera,111.6,2100.0,Used
2016,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,108.5,1540.9,Used
2016,4,7,Horta-Guinardó,40,Montbau,114.3,2018.0,Used
2016,4,7,Horta-Guinardó,41,la Vall d'Hebron,,,Used
2016,4,7,Horta-Guinardó,42,la Clota,,,Used
2016,4,7,Horta-Guinardó,43,Horta,166.4,2266.0,Used
2016,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,133.2,2124.4,Used
2016,4,8,Nou Barris,45,Porta,111.8,1845.9,Used
2016,4,8,Nou Barris,46,el Turó de la Peira,81.1,1361.7,Used
2016,4,8,Nou Barris,47,Can Peguera,,,Used
2016,4,8,Nou Barris,48,la Guineueta,170.0,2119.8,Used
2016,4,8,Nou Barris,49,Canyelles,110.0,1358.0,Used
2016,4,8,Nou Barris,50,les Roquetes,149.9,2031.2,Used
2016,4,8,Nou Barris,51,Verdun,113.8,1763.5,Used
2016,4,8,Nou Barris,52,la Prosperitat,131.4,2033.4,Used
2016,4,8,Nou Barris,53,la Trinitat Nova,62.4,1153.8,Used
2016,4,8,Nou Barris,54,Torre Baró,,,Used
2016,4,8,Nou Barris,55,Ciutat Meridiana,83.5,1176.1,Used
2016,4,8,Nou Barris,56,Vallbona,,,Used
2016,4,9,Sant Andreu,57,la Trinitat Vella,140.5,2026.1,Used
2016,4,9,Sant Andreu,58,Baró de Viver,,,Used
2016,4,9,Sant Andreu,59,el Bon Pastor,89.9,1408.7,Used
2016,4,9,Sant Andreu,60,Sant Andreu,182.4,2427.0,Used
2016,4,9,Sant Andreu,61,la Sagrera,221.9,2745.7,Used
2016,4,9,Sant Andreu,62,el Congrés i els Indians,129.7,1748.3,Used
2016,4,9,Sant Andreu,63,Navas,229.1,3017.1,Used
2016,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,247.4,3264.6,Used
2016,4,10,Sant Martí,65,el Clot,306.7,3348.5,Used
2016,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,202.9,2897.2,Used
2016,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,407.5,4740.5,Used
2016,4,10,Sant Martí,68,el Poblenou,243.7,3231.3,Used
2016,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,526.6,5509.6,Used
2016,4,10,Sant Martí,70,el Besòs i el Maresme,140.0,2153.2,Used
2016,4,10,Sant Martí,71,Provençals del Poblenou,246.0,3602.4,Used
2016,4,10,Sant Martí,72,Sant Martí de Provençals,311.9,3403.7,Used
2016,4,10,Sant Martí,73,la Verneda i la Pau,140.3,1990.2,Used
2015,1,1,Ciutat Vella,1,el Raval,142.8,2813.0,Total
2015,1,1,Ciutat Vella,2,el Barri Gòtic,380.9,4152.9,Total
2015,1,1,Ciutat Vella,3,la Barceloneta,169.6,3927.2,Total
2015,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",341.4,3979.2,Total
2015,1,2,Eixample,5,el Fort Pienc,309.3,3443.1,Total
2015,1,2,Eixample,6,la Sagrada Família,198.1,3117.1,Total
2015,1,2,Eixample,7,la Dreta de l'Eixample,441.7,3474.8,Total
2015,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,377.0,4065.5,Total
2015,1,2,Eixample,9,la Nova Esquerra de l'Eixample,278.9,3260.2,Total
2015,1,2,Eixample,10,Sant Antoni,231.9,2798.8,Total
2015,1,3,Sants-Montjuïc,11,el Poble Sec,149.0,2606.5,Total
2015,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Total
2015,1,3,Sants-Montjuïc,13,la Marina de Port,158.6,2212.3,Total
2015,1,3,Sants-Montjuïc,14,la Font de la Guatlla,154.7,2216.6,Total
2015,1,3,Sants-Montjuïc,15,Hostafrancs,142.3,1958.8,Total
2015,1,3,Sants-Montjuïc,16,la Bordeta,178.1,2359.3,Total
2015,1,3,Sants-Montjuïc,17,Sants - Badal,157.5,2324.1,Total
2015,1,3,Sants-Montjuïc,18,Sants,371.8,4152.5,Total
2015,1,4,Les Corts,19,les Corts,225.8,3032.0,Total
2015,1,4,Les Corts,20,la Maternitat i Sant Ramon,317.3,3335.8,Total
2015,1,4,Les Corts,21,Pedralbes,485.0,3349.3,Total
2015,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",436.5,4305.5,Total
2015,1,5,Sarrià-Sant Gervasi,23,Sarrià,493.4,4480.6,Total
2015,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,684.5,4201.2,Total
2015,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,618.7,4565.4,Total
2015,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,618.8,4133.7,Total
2015,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,379.1,3502.5,Total
2015,1,6,Gràcia,28,Vallcarca i els Penitents,211.4,2735.0,Total
2015,1,6,Gràcia,29,el Coll,184.4,1763.2,Total
2015,1,6,Gràcia,30,la Salut,272.4,2975.4,Total
2015,1,6,Gràcia,31,la Vila de Gràcia,316.9,3607.1,Total
2015,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,405.4,3460.9,Total
2015,1,7,Horta-Guinardó,33,el Baix Guinardó,253.5,3231.6,Total
2015,1,7,Horta-Guinardó,34,Can Baró,161.0,1724.4,Total
2015,1,7,Horta-Guinardó,35,el Guinardó,216.4,2724.8,Total
2015,1,7,Horta-Guinardó,36,la Font d'en Fargues,285.3,2508.7,Total
2015,1,7,Horta-Guinardó,37,el Carmel,130.2,1920.3,Total
2015,1,7,Horta-Guinardó,38,la Teixonera,92.9,1717.3,Total
2015,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,162.5,1655.8,Total
2015,1,7,Horta-Guinardó,40,Montbau,120.2,1834.6,Total
2015,1,7,Horta-Guinardó,41,la Vall d'Hebron,194.2,3068.9,Total
2015,1,7,Horta-Guinardó,42,la Clota,,,Total
2015,1,7,Horta-Guinardó,43,Horta,149.6,2125.6,Total
2015,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,169.2,2143.4,Total
2015,1,8,Nou Barris,45,Porta,138.4,2019.7,Total
2015,1,8,Nou Barris,46,el Turó de la Peira,105.0,1650.2,Total
2015,1,8,Nou Barris,47,Can Peguera,,,Total
2015,1,8,Nou Barris,48,la Guineueta,87.3,1228.3,Total
2015,1,8,Nou Barris,49,Canyelles,98.6,1332.0,Total
2015,1,8,Nou Barris,50,les Roquetes,97.9,1520.7,Total
2015,1,8,Nou Barris,51,Verdun,92.3,1558.3,Total
2015,1,8,Nou Barris,52,la Prosperitat,102.1,1686.9,Total
2015,1,8,Nou Barris,53,la Trinitat Nova,71.4,1275.9,Total
2015,1,8,Nou Barris,54,Torre Baró,,,Total
2015,1,8,Nou Barris,55,Ciutat Meridiana,63.8,1156.6,Total
2015,1,8,Nou Barris,56,Vallbona,,,Total
2015,1,9,Sant Andreu,57,la Trinitat Vella,126.7,1622.3,Total
2015,1,9,Sant Andreu,58,Baró de Viver,,,Total
2015,1,9,Sant Andreu,59,el Bon Pastor,135.7,1899.4,Total
2015,1,9,Sant Andreu,60,Sant Andreu,164.4,2127.4,Total
2015,1,9,Sant Andreu,61,la Sagrera,192.5,2456.7,Total
2015,1,9,Sant Andreu,62,el Congrés i els Indians,162.3,2405.7,Total
2015,1,9,Sant Andreu,63,Navas,244.6,2625.1,Total
2015,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,281.9,3163.3,Total
2015,1,10,Sant Martí,65,el Clot,229.0,3035.5,Total
2015,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,198.0,2803.1,Total
2015,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,Total
2015,1,10,Sant Martí,68,el Poblenou,340.0,3879.5,Total
2015,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,584.9,6933.0,Total
2015,1,10,Sant Martí,70,el Besòs i el Maresme,147.0,2186.3,Total
2015,1,10,Sant Martí,71,Provençals del Poblenou,302.0,3620.9,Total
2015,1,10,Sant Martí,72,Sant Martí de Provençals,284.3,3128.4,Total
2015,1,10,Sant Martí,73,la Verneda i la Pau,118.8,1735.3,Total
2015,1,1,Ciutat Vella,1,el Raval,,,New
2015,1,1,Ciutat Vella,2,el Barri Gòtic,430.8,4752.6,New
